fiscal_year,posting_date,description,amount,vendor_name,org2_name,cat1_name,cat2_name,fund1_name,fund2_name
2018,2018-03-21,CASH DISBURSEMENTS,88.32,Not Applicable,NA,HIGHWAY & STREETS,HIGHWAY & STREETS,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,560,Not Applicable,NA,REPAIRS & MAINTENANCE,REPAIRS & MAINTENANCE,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,35.13,Not Applicable,NA,WATER SUPPLIES,WATER SUPPLIES,Water Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,94.58,Not Applicable,NA,Contracted Services,Contracted Services,Water Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,250,Not Applicable,NA,WAGES - BILLINGS,WAGES - BILLINGS,Water Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,169.12,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,1370.5,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,35.75,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,113.99,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-03-23,CASH RECEIPTS,-1.49,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-23,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-23,CASH RECEIPTS,-0.63,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-23,CASH RECEIPTS,-0.46,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-31,CASH RECEIPTS - MANUAL ENTRIES,-28.03,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-04-04,CASH DISBURSEMENTS,230.87,Not Applicable,NA,CLERK WAGES,CLERK WAGES,General Fund,NA
2018,2018-04-04,CASH DISBURSEMENTS,46.17,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2018-04-04,CASH DISBURSEMENTS,92.35,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2018-04-04,CASH DISBURSEMENTS,50,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-04-04,CASH DISBURSEMENTS,152.38,Not Applicable,NA,PARK WAGES,PARK WAGES,General Fund,NA
2018,2018-04-04,CASH DISBURSEMENTS,244.73,Not Applicable,NA,WATER MASTER SALARY,WATER MASTER SALARY,Water Fund,NA
2018,2018-04-05,CASH DISBURSEMENTS,42.35,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2018-04-11,CASH DISBURSEMENTS,238.92,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-04-11,CASH DISBURSEMENTS,19.48,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-04-11,CASH DISBURSEMENTS,218.75,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-04-12,CASH DISBURSEMENTS,86.87,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-04-12,CASH DISBURSEMENTS,1111.36,Not Applicable,NA,POLICE,POLICE,General Fund,NA
2018,2018-04-15,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-1.36,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-1.17,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-1.07,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-1.01,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.93,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.92,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.86,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.76,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.68,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.65,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.59,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,-0.53,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,0.27,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-15,CASH RECEIPTS,5.81,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,-0.59,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,-0.57,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,-0.39,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,0.77,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,0.99,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,1.93,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,2,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-21,CASH RECEIPTS,3.67,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,24.6,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,33,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,60.38,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,100,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,250,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,10.26,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,6.3,Not Applicable,NA,RODEO,RODEO,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,62.67,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,119.63,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,861,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,384.16,Not Applicable,NA,FIRE FUEL,FIRE FUEL,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,181.21,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,4434.88,Not Applicable,NA,POLICE,POLICE,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,87.44,Not Applicable,NA,HIGHWAY & STREETS,HIGHWAY & STREETS,General Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,94.58,Not Applicable,NA,WAGES - BILLINGS,WAGES - BILLINGS,Water Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,250,Not Applicable,NA,WAGES - BILLINGS,WAGES - BILLINGS,Water Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,1370.5,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,27.86,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,91.41,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-04-24,CASH DISBURSEMENTS,20,Not Applicable,NA,WATER ANALYSIS,WATER ANALYSIS,Water Fund,NA
2018,2018-04-30,CASH RECEIPTS - MANUAL ENTRIES,-43.02,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-04-30,CASH DISBURSEMENTS,124.02,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-04-30,CASH DISBURSEMENTS,129.22,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-04-30,CASH DISBURSEMENTS,423,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-04-30,CASH DISBURSEMENTS,50,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-05-01,CASH DISBURSEMENTS,276.93,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-05-01,CASH DISBURSEMENTS,227.94,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-05-01,CASH DISBURSEMENTS,144.48,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-05-01,CASH DISBURSEMENTS,271.5,Not Applicable,NA,FIRE - MAINTENANCE,FIRE - MAINTENANCE,General Fund,NA
2018,2018-05-08,CASH DISBURSEMENTS,32.36,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-05-08,CASH DISBURSEMENTS,100,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-05-08,CASH DISBURSEMENTS,254.61,Not Applicable,NA,FIRE FUEL,FIRE FUEL,General Fund,NA
2018,2018-05-08,CASH DISBURSEMENTS,52.31,Not Applicable,NA,WATER SUPPLIES,WATER SUPPLIES,Water Fund,NA
2018,2018-05-08,CASH DISBURSEMENTS,224.98,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-05-08,CASH DISBURSEMENTS,1370.5,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.97,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.9,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.84,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.83,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.74,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.73,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.7,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.68,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.62,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.61,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.59,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.57,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.53,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.39,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.35,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.25,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.16,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,-0.1,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,0.13,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,0.15,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,0.28,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,1.31,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,2.22,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,3.01,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-14,CASH RECEIPTS,3.35,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-15,CASH DISBURSEMENTS,86.7,Not Applicable,NA,HIGHWAY & STREETS,HIGHWAY & STREETS,General Fund,NA
2018,2018-05-21,CASH DISBURSEMENTS,53859.3,Not Applicable,NA,COMMUNITY CENTER CONSTRUCTION,COMMUNITY CENTER CONSTRUCTION,General Fund,NA
2018,2018-05-22,CASH DISBURSEMENTS,16.09,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-05-22,CASH DISBURSEMENTS,10.26,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-05-22,CASH DISBURSEMENTS,6.3,Not Applicable,NA,RODEO,RODEO,General Fund,NA
2018,2018-05-22,CASH DISBURSEMENTS,185.43,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-05-22,CASH DISBURSEMENTS,73.98,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-05-22,CASH DISBURSEMENTS,40,Not Applicable,NA,WATER ANALYSIS,WATER ANALYSIS,Water Fund,NA
2018,2018-05-22,CASH DISBURSEMENTS,975,Not Applicable,NA,Repairs,REPAIRS,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,-1.36,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,-0.54,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,0.77,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,1.93,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-24,CASH RECEIPTS,1.96,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-05-27,CASH DISBURSEMENTS,75,Not Applicable,NA,COMMUNITY CENTER CONSTRUCTION,COMMUNITY CENTER CONSTRUCTION,General Fund,NA
2018,2018-05-27,CASH DISBURSEMENTS,7970.09,Not Applicable,NA,COMMUNITY CENTER CONSTRUCTION,COMMUNITY CENTER CONSTRUCTION,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,230.87,Not Applicable,NA,CLERK WAGES,CLERK WAGES,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,92.35,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,124.02,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,133.21,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,50,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,152.38,Not Applicable,NA,PARK WAGES,PARK WAGES,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,220.26,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-05-31,CASH DISBURSEMENTS,244.73,Not Applicable,NA,WATER MASTER SALARY,WATER MASTER SALARY,Water Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,7.98,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,32.36,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,58.13,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,100,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,250,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,60.01,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,19.48,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,25.33,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,550,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,325,Not Applicable,NA,CEMETERY,Cemetery,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,33.16,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,94,Not Applicable,NA,WAGES - BILLINGS,WAGES - BILLINGS,Water Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,250,Not Applicable,NA,WAGES - BILLINGS,WAGES - BILLINGS,Water Fund,NA
2018,2018-06-05,CASH DISBURSEMENTS,63,Not Applicable,NA,WATER ANALYSIS,WATER ANALYSIS,Water Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,94.58,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,300,Not Applicable,NA,CEMETERY,Cemetery,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,325,Not Applicable,NA,CEMETERY,Cemetery,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,5,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,36.16,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,70,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,275.5,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,834.55,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-06-12,CASH DISBURSEMENTS,241.21,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.93,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.75,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.68,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.64,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.63,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.56,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.55,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.53,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.52,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.47,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.38,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.29,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,-0.07,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,0.05,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,0.13,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,0.31,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,0.77,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,1.41,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,1.5,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,2.07,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-14,CASH RECEIPTS,6.57,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,15.06,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,2335.4,Not Applicable,NA,BUILDING INSPECTOR,BUILDING INSPECTOR,General Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,10.26,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,6.3,Not Applicable,NA,RODEO,RODEO,General Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,203.93,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,85.05,Not Applicable,NA,HIGHWAY & STREETS,HIGHWAY & STREETS,General Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,1920,Not Applicable,NA,HIGHWAY & STREETS,HIGHWAY & STREETS,General Fund,NA
2018,2018-06-19,CASH DISBURSEMENTS,167,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-06-20,CASH RECEIPTS - MANUAL ENTRIES,-146.99,Not Applicable,NA,Insurance,INSURANCE,General Fund,NA
